granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n_dose_1,n_dose_2,pr100_dose_1,pr100_dose_2,pop,location_name
total,municip,municip3811,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,492,0,1.84062850729517,0,26730,Færder
total,municip,municip3812,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,49,0,2.09401709401709,0,2340,Siljan
total,municip,municip3813,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,249,0,1.77085555792618,0,14061,Bamble
total,municip,municip3814,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,176,0,1.69556840077071,0,10380,Kragerø
total,municip,municip3815,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,56,0,1.37931034482759,0,4060,Drangedal
total,municip,municip3816,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,109,0,1.67306216423638,0,6515,Nome
total,municip,municip3817,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,137,0,1.31175794714669,0,10444,Midt-Telemark
total,municip,municip3818,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,106,0,1.86259005447197,0,5691,Tinn
total,municip,municip3819,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,34,5,2.16147488874762,0.317863954227591,1573,Hjartdal
total,municip,municip3820,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,50,0,1.73130193905817,0,2888,Seljord
total,municip,municip3821,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,37,0,1.53974198918019,0,2403,Kviteseid
total,municip,municip3822,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,22,0,1.51933701657459,0,1448,Nissedal
total,municip,municip3823,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,17,0,1.32090132090132,0,1287,Fyresdal
total,municip,municip3824,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,42,0,1.90822353475693,0,2201,Tokke
total,municip,municip3825,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,57,0,1.55059847660501,0,3676,Vinje
total,municip,municip4201,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,101,0,1.4833308855926,0,6809,Risør
total,municip,municip4202,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,297,0,1.26146788990826,0,23544,Grimstad
total,municip,municip4203,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,678,0,1.5067001488922,0,44999,Arendal
total,municip,municip4204,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1322,0,1.18423763582453,0,111633,Kristiansand
total,municip,municip4205,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,281,0,1.21930052937603,0,23046,Lindesnes
total,municip,municip4206,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,131,0,1.35176968321123,0,9691,Farsund
total,municip,municip4207,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,181,2,2.0048737261852,0.0221533008418254,9028,Flekkefjord
total,municip,municip4211,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,30,0,1.23558484349259,0,2428,Gjerstad
total,municip,municip4212,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,21,0,1.00143061516452,0,2097,Vegårshei
total,municip,municip4213,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,90,0,1.48686601685115,0,6053,Tvedestrand
total,municip,municip4214,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,76,0,1.27709628633843,0,5951,Froland
total,municip,municip4215,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,165,0,1.48997652158208,0,11074,Lillesand
total,municip,municip4216,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,60,0,1.14810562571757,0,5226,Birkenes
total,municip,municip4217,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,28,0,1.52505446623094,0,1836,Åmli
total,municip,municip4218,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,18,0,1.35236664162284,0,1331,Iveland
total,municip,municip4219,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,56,11,1.5410016510732,0.302696752889378,3634,Evje og Hornnes
total,municip,municip4220,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,19,0,1.63511187607573,0,1162,Bygland
total,municip,municip4221,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,18,0,1.54639175257732,0,1164,Valle
total,municip,municip4222,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,18,0,1.86528497409326,0,965,Bykle
total,municip,municip4223,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,167,0,1.13036415324218,0,14774,Vennesla
total,municip,municip4224,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,20,0,2.14592274678112,0,932,Åseral
total,municip,municip4225,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,118,35,1.13844669561023,0.337674867342016,10365,Lyngdal
total,municip,municip4226,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,20,0,1.19047619047619,0,1680,Hægebostad
total,municip,municip4227,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,100,18,1.67028561884082,0.300651411391348,5987,Kvinesdal
total,municip,municip4228,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,26,0,1.42700329308452,0,1822,Sirdal
total,municip,municip4601,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3843,0,1.35350739093224,0,283929,Bergen
total,municip,municip4602,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,230,0,1.3366653106294,0,17207,Kinn
total,municip,municip4611,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,51,0,1.25553914327917,0,4062,Etne
total,municip,municip4612,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,41,0,0.711064862989941,0,5766,Sveio
total,municip,municip4613,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,136,0,1.13740904909258,0,11957,Bømlo
total,municip,municip4614,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,305,0,1.62588624127086,0,18759,Stord
total,municip,municip4615,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,37,0,1.16023831922233,0,3189,Fitjar
total,municip,municip4616,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,42,0,1.46392471244336,0,2869,Tysnes
total,municip,municip4617,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,196,0,1.49950271593604,0,13071,Kvinnherad
total,municip,municip4618,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,215,0,1.94605358435916,0,11048,Ullensvang
total,municip,municip4619,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,20,0,2.2075055187638,0,906,Eidfjord
total,municip,municip4620,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,19,0,1.75925925925926,0,1080,Ulvik
total,municip,municip4621,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,269,0,1.70902160101652,0,15740,Voss herad
total,municip,municip4622,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,111,0,1.31252217098262,0,8457,Kvam
total,municip,municip4623,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,35,0,1.40845070422535,0,2485,Samnanger
total,municip,municip4624,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,273,0,1.09603340292276,0,24908,Bjørnafjorden
total,municip,municip4625,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,52,0,0.993124522536287,0,5236,Austevoll
total,municip,municip4626,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,403,0,1.05177993527508,0,38316,Øygarden
total,municip,municip4627,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,296,0,1.00159036307651,0,29553,Askøy
total,municip,municip4628,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,55,0,1.38295197384964,0,3977,Vaksdal
total,municip,municip4629,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,17,0,4.38144329896907,0,388,Modalen
total,municip,municip4630,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,110,0,1.35836008891084,0,8098,Osterøy
total,municip,municip4631,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,329,33,1.12578702436354,0.112920886942239,29224,Alver
total,municip,municip4632,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,38,0,1.32404181184669,0,2870,Austrheim
total,municip,municip4633,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,19,0,3.46715328467153,0,548,Fedje
total,municip,municip4634,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,22,0,1.3010053222945,0,1691,Masfjorden
total,municip,municip4635,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,28,0,1.21898127993034,0,2297,Gulen
total,municip,municip4636,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,16,0,1.99501246882793,0,802,Solund
total,municip,municip4637,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,21,0,1.58132530120482,0,1328,Hyllestad
total,municip,municip4638,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,63,0,1.53621068032187,0,4101,Høyanger
total,municip,municip4639,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,39,0,1.48007590132827,0,2635,Vik
total,municip,municip4640,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,148,0,1.24926141639234,0,11847,Sogndal
total,municip,municip4641,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,23,0,1.2914093206064,0,1781,Aurland
total,municip,municip4642,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,50,0,2.35183443085607,0,2126,Lærdal
total,municip,municip4643,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,82,0,1.57904871943,0,5193,Årdal
total,municip,municip4644,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,71,0,1.37224584460765,0,5174,Luster
total,municip,municip4645,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,55,24,1.82663566921289,0.797077382929259,3011,Askvoll
total,municip,municip4646,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,46,0,1.64168451106353,0,2802,Fjaler
total,municip,municip4647,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,517,0,2.34679981842941,0,22030,Sunnfjord
total,municip,municip4648,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,58,0,1.59823642876826,0,3629,Bremanger
total,municip,municip4649,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,151,0,1.59670085650841,0,9457,Stad
total,municip,municip4650,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,89,0,1.52032798086778,0,5854,Gloppen
total,municip,municip4651,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,91,0,1.27629733520337,0,7130,Stryn
total,municip,municip5001,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2575,5,1.25509960372972,0.00243708660918392,205163,Trondheim
total,municip,municip5006,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,403,82,1.65455515868128,0.336658866034405,24357,Steinkjer
total,municip,municip5007,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,348,0,2.284963887065,0,15230,Namsos
total,municip,municip5014,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,44,0,0.85420306736556,0,5151,Frøya
total,municip,municip5020,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,18,0,1.89873417721519,0,948,Osen
total,municip,municip5021,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,89,0,1.27124696471933,0,7001,Oppdal
total,municip,municip5022,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,28,0,1.12630732099759,0,2486,Rennebu
total,municip,municip5025,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,89,0,1.59469629098728,0,5581,Røros
total,municip,municip5026,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,40,10,2.01918223119637,0.504795557799091,1981,Holtålen
total,municip,municip5027,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,46,1,0.737415838409747,0.0160307790958641,6238,Midtre-Gauldal
total,municip,municip5028,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,214,56,1.27890993844499,0.334668021275324,16733,Melhus
total,municip,municip5029,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,87,0,1.04504504504505,0,8325,Skaun
total,municip,municip5031,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,143,1,1.01074356799548,0.00706813683912921,14148,Malvik
total,municip,municip5032,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,50,0,1.23092072870507,0,4062,Selbu
total,municip,municip5033,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,17,0,2.21066319895969,0,769,Tydal
total,municip,municip5034,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,29,0,1.19735755573906,0,2422,Meråker
total,municip,municip5035,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,338,0,1.39987575067302,0,24145,Stjørdal
total,municip,municip5036,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,50,13,1.90331176246669,0.49486105824134,2627,Frosta
total,municip,municip5037,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,451,0,2.23665939297758,0,20164,Levanger
total,municip,municip5038,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,249,0,1.66577468557667,0,14948,Verdal
total,municip,municip5041,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,36,0,1.74503150751333,0,2063,Snåase-Snåsa
total,municip,municip5042,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,27,1,1.99261992619926,0.0738007380073801,1355,Lierne
total,municip,municip5043,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,18,0,3.90455531453362,0,461,Røyrvik
total,municip,municip5044,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,21,0,2.49110320284698,0,843,Namsskogan
total,municip,municip5045,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,42,0,1.78041543026706,0,2359,Grong
total,municip,municip5046,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,24,0,1.94963444354184,0,1231,Høylandet
total,municip,municip5047,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,68,0,1.75077239958805,0,3884,Overhalla
total,municip,municip5049,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,23,0,2.08522212148685,0,1103,Flatanger
total,municip,municip5052,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,17,0,3.05206463195691,0,557,Leka
total,municip,municip5053,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,103,0,1.51115023474178,0,6816,Inderøy
total,municip,municip5054,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,114,0,1.13050376834589,0,10084,Indre-Fosen
total,municip,municip5055,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,69,0,1.15713566996478,0,5963,Heim
total,municip,municip5056,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,63,0,1.24752475247525,0,5050,Hitra
total,municip,municip5057,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,115,0,1.1140172430495,0,10323,Ørland
total,municip,municip5058,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,58,0,1.35261194029851,0,4288,Åfjord
total,municip,municip5059,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,263,0,1.4437064280617,0,18217,Orkland
total,municip,municip5060,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,120,0,1.24701236620597,0,9623,Nærøysund
total,municip,municip5061,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,29,0,1.44782825761358,0,2003,Rindal
total,municip,municip5401,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1333,0,1.73175357913062,0,76974,Tromsø
total,municip,municip5402,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,396,0,1.60304416467636,0,24703,Harstad
total,municip,municip5403,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,199,0,0.957237000336717,0,20789,Alta
total,municip,municip5404,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,35,0,1.72498767865944,0,2029,Vardø
total,municip,municip5405,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,61,0,1.05390463026952,0,5788,Vadsø
total,municip,municip5406,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,181,0,1.58106219426974,0,11448,Hammerfest
total,municip,municip5411,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,46,0,1.62028883409651,0,2839,Kvæfjord
total,municip,municip5412,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,62,1,1.47058823529412,0.023719165085389,4216,Tjeldsund
total,municip,municip5413,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,29,0,2.13078618662748,0,1361,Ibestad
total,municip,municip5414,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,19,0,1.74152153987168,0,1091,Gratangen
total,municip,municip5415,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,13,0,1.25725338491296,0,1034,Loabák - Lavangen
total,municip,municip5416,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,53,0,1.32334581772784,0,4005,Bardu
total,municip,municip5417,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,30,0,1.39794967381174,0,2146,Salangen
total,municip,municip5418,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,69,0,1.03915662650602,0,6640,Målselv
total,municip,municip5419,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,46,0,1.32794457274827,0,3464,Sørreisa
total,municip,municip5420,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,20,0,1.84672206832872,0,1083,Dyrøy
total,municip,municip5421,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,212,0,1.42751329876776,0,14851,Senja
total,municip,municip5422,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,78,0,1.40313005936319,0,5559,Balsfjord
total,municip,municip5423,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,46,0,2.09090909090909,0,2200,Karlsøy
total,municip,municip5424,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,48,0,1.71796707229778,0,2794,Lyngen
total,municip,municip5425,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,26,0,1.4215418261345,0,1829,Storfjord - Omasvuotna - Omasvuono
total,municip,municip5426,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,30,0,1.44857556735876,0,2071,Gáivuotna - Kåfjord - Kaivuono
total,municip,municip5427,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,34,0,1.16159890673044,0,2927,Skjervøy
total,municip,municip5428,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,61,0,1.25488582596174,0,4861,Nordreisa
total,municip,municip5429,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,17,0,1.42737195633921,0,1191,Kvænangen
total,municip,municip5430,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,20,0,0.687285223367698,0,2910,Guovdageaidnu - Kautokeino
total,municip,municip5432,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,15,0,1.68918918918919,0,888,Loppa
total,municip,municip5433,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,18,0,1.7910447761194,0,1005,Hasvik
total,municip,municip5434,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,18,0,1.46938775510204,0,1225,Måsøy
total,municip,municip5435,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,36,0,1.13851992409867,0,3162,Nordkapp
total,municip,municip5436,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,45,0,1.1255627813907,0,3998,Porsanger - Porsáŋgu - Porsanki
total,municip,municip5437,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,26,0,0.989345509893455,0,2628,Kárášjohka - Karasjok
total,municip,municip5438,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,20,0,1.55038759689923,0,1290,Lebesby
total,municip,municip5439,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,15,0,1.32508833922262,0,1132,Gamvik
total,municip,municip5440,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,20,0,2.08986415882968,0,957,Berlevåg
total,municip,municip5441,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,34,0,1.16518163125428,0,2918,Deatnu - Tana
total,municip,municip5442,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,16,0,1.72786177105832,0,926,Unjárga - Nesseby
total,municip,municip5443,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,16,0,0.720396217919856,0,2221,Båtsfjord
total,municip,municip5444,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,179,0,1.76215790509943,0,10158,Sør-Varanger
total,nation,norge,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,80358,3525,1.49709925143174,0.0656720533275703,5367580,Norge
