granularity_time,granularity_geo,location_code,border,age,sex,year,week,yrwk,season,x,date,n,pop,pr100000,location_name
total,municip,municip4215,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,15,11074,135.452411052917,Lillesand
total,municip,municip4216,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,6,5226,114.810562571757,Birkenes
total,municip,municip4217,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1,1836,54.4662309368192,Åmli
total,municip,municip4218,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2,1331,150.262960180316,Iveland
total,municip,municip4219,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,16,3634,440.286186020914,Evje og Hornnes
total,municip,municip4220,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3,1162,258.175559380379,Bygland
total,municip,municip4221,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,0,1164,0,Valle
total,municip,municip4222,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,5,965,518.134715025907,Bykle
total,municip,municip4223,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,25,14774,169.216190605117,Vennesla
total,municip,municip4224,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,0,932,0,Åseral
total,municip,municip4225,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,18,10365,173.661360347323,Lyngdal
total,municip,municip4226,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1,1680,59.5238095238095,Hægebostad
total,municip,municip4227,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,11,5987,183.73141807249,Kvinesdal
total,municip,municip4228,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1,1822,54.8847420417124,Sirdal
total,municip,municip4601,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1672,283929,588.879614269765,Bergen
total,municip,municip4602,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,22,17207,127.854942755855,Kinn
total,municip,municip4611,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,4,4062,98.4736582964057,Etne
total,municip,municip4612,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,25,5766,433.576135969476,Sveio
total,municip,municip4613,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,8,11957,66.9064146525048,Bømlo
total,municip,municip4614,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,58,18759,309.18492456954,Stord
total,municip,municip4615,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,10,3189,313.577924114142,Fitjar
total,municip,municip4616,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3,2869,104.566050888811,Tysnes
total,municip,municip4617,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,9,13071,68.8547165480836,Kvinnherad
total,municip,municip4618,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,7,11048,63.3598841419261,Ullensvang
total,municip,municip4619,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,0,906,0,Eidfjord
total,municip,municip4620,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3,1080,277.777777777778,Ulvik
total,municip,municip4621,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,53,15740,336.721728081322,Voss herad
total,municip,municip4622,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,20,8457,236.490481258129,Kvam
total,municip,municip4623,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,0,2485,0,Samnanger
total,municip,municip4624,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,38,24908,152.561426047856,Bjørnafjorden
total,municip,municip4625,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,30,5236,572.956455309396,Austevoll
total,municip,municip4626,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,148,38316,386.261613947176,Øygarden
total,municip,municip4627,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,99,29553,334.991371434372,Askøy
total,municip,municip4628,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3,3977,75.4337440281619,Vaksdal
total,municip,municip4629,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,0,388,0,Modalen
total,municip,municip4630,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,45,8098,555.692763645345,Osterøy
total,municip,municip4631,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,42,29224,143.717492471941,Alver
total,municip,municip4632,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,11,2870,383.275261324042,Austrheim
total,municip,municip4633,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,0,548,0,Fedje
total,municip,municip4634,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3,1691,177.409816676523,Masfjorden
total,municip,municip4635,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,5,2297,217.67522855899,Gulen
total,municip,municip4636,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3,802,374.064837905237,Solund
total,municip,municip4637,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,79,1328,5948.79518072289,Hyllestad
total,municip,municip4638,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,9,4101,219.45866861741,Høyanger
total,municip,municip4639,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,4,2635,151.80265654649,Vik
total,municip,municip4640,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,17,11847,143.496243774795,Sogndal
total,municip,municip4641,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,0,1781,0,Aurland
total,municip,municip4642,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1,2126,47.0366886171214,Lærdal
total,municip,municip4643,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1,5193,19.2566917003659,Årdal
total,municip,municip4644,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,8,5174,154.619250096637,Luster
total,municip,municip4645,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,14,3011,464.961806708735,Askvoll
total,municip,municip4646,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1,2802,35.6887937187723,Fjaler
total,municip,municip4647,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,32,22030,145.256468452111,Sunnfjord
total,municip,municip4648,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2,3629,55.1116009920088,Bremanger
total,municip,municip4649,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,4,9457,42.2967114306863,Stad
total,municip,municip4650,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,8,5854,136.658694909464,Gloppen
total,municip,municip4651,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,19,7130,266.479663394109,Stryn
total,municip,municip5001,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,518,205163,252.482172711454,Trondheim
total,municip,municip5006,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,30,24357,123.167877817465,Steinkjer
total,municip,municip5007,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,7,15230,45.9619172685489,Namsos
total,municip,municip5014,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,0,5151,0,Frøya
total,municip,municip5020,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1,948,105.485232067511,Osen
total,municip,municip5021,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,23,7001,328.5244965005,Oppdal
total,municip,municip5022,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,5,2486,201.126307320998,Rennebu
total,municip,municip5025,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2,5581,35.8358717075793,Røros
total,municip,municip5026,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1,1981,50.4795557799091,Holtålen
total,municip,municip5027,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,11,6238,176.338570054505,Midtre-Gauldal
total,municip,municip5028,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,6,16733,35.8572879937847,Melhus
total,municip,municip5029,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,7,8325,84.0840840840841,Skaun
total,municip,municip5031,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,17,14148,120.158326265197,Malvik
total,municip,municip5032,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,7,4062,172.32890201871,Selbu
total,municip,municip5033,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1,769,130.039011703511,Tydal
total,municip,municip5034,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1,2422,41.2881915772089,Meråker
total,municip,municip5035,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,30,24145,124.249326982812,Stjørdal
total,municip,municip5036,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,30,2627,1141.98705748002,Frosta
total,municip,municip5037,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,37,20164,183.495338226542,Levanger
total,municip,municip5038,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,22,14948,147.176879850147,Verdal
total,municip,municip5041,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1,2063,48.4730974309258,Snåase-Snåsa
total,municip,municip5042,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,0,1355,0,Lierne
total,municip,municip5043,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,0,461,0,Røyrvik
total,municip,municip5044,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,0,843,0,Namsskogan
total,municip,municip5045,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3,2359,127.172530733362,Grong
total,municip,municip5046,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1,1231,81.2347684809098,Høylandet
total,municip,municip5047,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,5,3884,128.733264675592,Overhalla
total,municip,municip5049,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,0,1103,0,Flatanger
total,municip,municip5052,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,0,557,0,Leka
total,municip,municip5053,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,9,6816,132.042253521127,Inderøy
total,municip,municip5054,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,5,10084,49.583498611662,Indre-Fosen
total,municip,municip5055,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2,5963,33.5401643468053,Heim
total,municip,municip5056,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3,5050,59.4059405940594,Hitra
total,municip,municip5057,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,23,10323,222.8034486099,Ørland
total,municip,municip5058,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2,4288,46.6417910447761,Åfjord
total,municip,municip5059,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,21,18217,115.276939122797,Orkland
total,municip,municip5060,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1,9623,10.391769718383,Nærøysund
total,municip,municip5061,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,0,2003,0,Rindal
total,municip,municip5401,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,256,76974,332.579832151116,Tromsø
total,municip,municip5402,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,17,24703,68.817552523985,Harstad
total,municip,municip5403,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,17,20789,81.7740151041416,Alta
total,municip,municip5404,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,4,2029,197.14144898965,Vardø
total,municip,municip5405,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,6,5788,103.662750518314,Vadsø
total,municip,municip5406,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,49,11448,428.022361984626,Hammerfest
total,municip,municip5411,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2,2839,70.4473406128919,Kvæfjord
total,municip,municip5412,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2,4216,47.438330170778,Tjeldsund
total,municip,municip5413,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1,1361,73.4753857457752,Ibestad
total,municip,municip5414,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,0,1091,0,Gratangen
total,municip,municip5415,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3,1034,290.135396518375,Loabák - Lavangen
total,municip,municip5416,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,4,4005,99.8751560549313,Bardu
total,municip,municip5417,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3,2146,139.794967381174,Salangen
total,municip,municip5418,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2,6640,30.1204819277108,Målselv
total,municip,municip5419,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1,3464,28.8683602771363,Sørreisa
total,municip,municip5420,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,0,1083,0,Dyrøy
total,municip,municip5421,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,20,14851,134.671065921487,Senja
total,municip,municip5422,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2,5559,35.9776938298255,Balsfjord
total,municip,municip5423,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,4,2200,181.818181818182,Karlsøy
total,municip,municip5424,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2,2794,71.5819613457409,Lyngen
total,municip,municip5425,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,0,1829,0,Storfjord - Omasvuotna - Omasvuono
total,municip,municip5426,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,0,2071,0,Gáivuotna - Kåfjord - Kaivuono
total,municip,municip5427,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1,2927,34.1646737273659,Skjervøy
total,municip,municip5428,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2,4861,41.1437975725159,Nordreisa
total,municip,municip5429,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1,1191,83.9630562552477,Kvænangen
total,municip,municip5430,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1,2910,34.3642611683849,Guovdageaidnu - Kautokeino
total,municip,municip5432,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,0,888,0,Loppa
total,municip,municip5433,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,5,1005,497.512437810945,Hasvik
total,municip,municip5434,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,3,1225,244.897959183673,Måsøy
total,municip,municip5435,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,2,3162,63.2511068943707,Nordkapp
total,municip,municip5436,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,12,3998,300.150075037519,Porsanger - Porsáŋgu - Porsanki
total,municip,municip5437,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1,2628,38.0517503805175,Kárášjohka - Karasjok
total,municip,municip5438,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,0,1290,0,Lebesby
total,municip,municip5439,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,0,1132,0,Gamvik
total,municip,municip5440,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,0,957,0,Berlevåg
total,municip,municip5441,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1,2918,34.2700479780672,Deatnu - Tana
total,municip,municip5442,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,1,926,107.991360691145,Unjárga - Nesseby
total,municip,municip5443,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,4,2221,180.099054479964,Båtsfjord
total,municip,municip5444,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,12,10158,118.133490844654,Sør-Varanger
total,nation,norge,2020,total,total,1900,1,1900-01,1899/1900,24,1900-01-01,18341,5367580,341.699611370487,Norge
